number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
73,0.5947955390329602,2025-12-16 22:44:31.929456,2025-12-16 22:44:32.314550,0 days 00:00:00.385094,10.60740613397256,,0.03062335488354939,rbf,4967,1.2368050196959416e-06,0.5483951201003291,0.8175111636896828,0.27662333846092224,COMPLETE
74,0.5751391465672212,2025-12-16 22:44:32.314701,2025-12-16 22:51:16.178242,0 days 00:06:43.863541,17.151796329959677,,0.011250783564123942,rbf,4960,1.037054605934166e-06,0.5323595964937053,0.805085310583844,0.2594440281391144,COMPLETE
75,0.5008944543823328,2025-12-16 22:51:16.178459,2025-12-16 22:57:51.922296,0 days 00:06:35.743837,6.101417867077296,,,linear,4700,1.3649643862862288e-06,0.48950595902716365,0.7660665489202879,0.23850011825561523,COMPLETE
76,0.565130260520542,2025-12-16 22:57:51.922525,2025-12-16 22:59:10.732572,0 days 00:01:18.810047,31.49216102358019,,0.03826287354870215,rbf,4828,2.3939788258789128e-06,0.5315421065558087,0.7985287256731537,0.31086301803588867,COMPLETE
77,0.5781818181813229,2025-12-16 22:59:10.732812,2025-12-16 23:03:49.601367,0 days 00:04:38.868555,24.808814421528236,,0.07031641586664629,rbf,4770,3.481444232248821e-06,0.5405741521801298,0.8008156158357771,0.28113043308258057,COMPLETE
78,0.5657370517923287,2025-12-16 23:03:49.601624,2025-12-16 23:03:50.544781,0 days 00:00:00.943157,11.074861690145514,,0.19795790084010034,rbf,4603,1.4960987427083627e-06,0.5447145210224422,0.7940090975739803,0.3281964361667633,COMPLETE
79,0.536277602523183,2025-12-16 23:03:50.544971,2025-12-16 23:10:28.389018,0 days 00:06:37.844047,64.17245771531799,balanced,0.006904306605174108,rbf,4279,2.0293911697473343e-06,0.5039276894695581,0.7963230638496401,0.49524426460266113,COMPLETE
80,0.35348125478163583,2025-12-16 23:10:28.389348,2025-12-16 23:11:45.460673,0 days 00:01:17.071325,5.261779272843245,,0.027788585659142644,sigmoid,4498,1.1988234615704963e-06,0.22381223744574186,0.5536940149293521,0.18166127800941467,COMPLETE
81,0.5797101449270413,2025-12-16 23:11:45.460994,2025-12-16 23:11:45.790753,0 days 00:00:00.329759,9.205584789378332,,0.019961345799685965,rbf,4992,3.831770648420335e-06,0.5385021045013718,0.8091321480938417,0.24705633521080017,COMPLETE
82,0.58135283363753,2025-12-16 23:11:45.790907,2025-12-16 23:11:46.057001,0 days 00:00:00.266094,2.2538457793314337,,0.058230891563808174,rbf,3950,5.925645160028092e-06,0.5503007645242428,0.8167488669688083,0.2422129064798355,COMPLETE
83,0.4666666666661751,2025-12-16 23:11:46.057161,2025-12-16 23:11:46.289623,0 days 00:00:00.232462,9.413567449663743,,1.227257433496722e-05,rbf,3746,2.8263737357573735e-06,0.4326043745327227,0.7091546420954411,0.21862709522247314,COMPLETE
84,0.5791366906469877,2025-12-16 23:11:46.289775,2025-12-16 23:11:46.614833,0 days 00:00:00.325058,15.084306594235091,,0.013602690229181313,rbf,3747,1.0547039683500624e-05,0.5339586512768189,0.8071097707278059,0.24720415472984314,COMPLETE
85,0.5623762376232626,2025-12-16 23:11:46.614996,2025-12-16 23:12:45.856419,0 days 00:00:59.241423,44.839193275254864,,0.032613178165072775,rbf,4211,4.130419913770621e-06,0.5282000011586162,0.7965105138629699,0.3068312108516693,COMPLETE
86,0.47834274952869243,2025-12-16 23:12:45.856723,2025-12-16 23:17:13.849704,0 days 00:04:27.992981,14.859441789713589,,0.1013475866178333,poly,4768,1.6559468458082756e-06,0.4153408044238856,0.7296408457744602,0.29776090383529663,COMPLETE
87,0.5854616895869266,2025-12-16 23:17:13.850034,2025-12-16 23:17:14.339356,0 days 00:00:00.489322,26.033886348058093,,0.02475569672105269,rbf,4032,8.42936491911583e-06,0.5470282258840774,0.8148077179418822,0.3023971617221832,COMPLETE
88,0.52591170825286,2025-12-16 23:17:14.339507,2025-12-16 23:17:14.603360,0 days 00:00:00.263853,26.44578058783154,,0.0009216141719887613,rbf,4521,9.297941519080643e-06,0.4927259691594219,0.7515100139962676,0.25234922766685486,COMPLETE
89,0.545454545454059,2025-12-16 23:17:14.603502,2025-12-16 23:21:26.736165,0 days 00:04:12.132663,104.24594829109382,,0.06429652413494295,rbf,4019,2.460365791207431e-06,0.492701882844148,0.7798066348973607,0.25283655524253845,COMPLETE
90,0.48846153846103957,2025-12-16 23:21:26.736498,2025-12-16 23:27:44.222696,0 days 00:06:17.486198,17.413031509309395,,,linear,4332,1.7054718849103926e-05,0.46225592008939487,0.7411836010397227,0.26324278116226196,COMPLETE
91,0.5809859154924657,2025-12-16 23:27:44.223044,2025-12-16 23:27:44.557920,0 days 00:00:00.334876,7.698439422473888,,0.025121316422784423,rbf,4557,7.396012760307333e-06,0.5434795316289572,0.8122750599840042,0.23480547964572906,COMPLETE
92,0.5947955390329602,2025-12-16 23:27:44.558071,2025-12-16 23:27:44.830190,0 days 00:00:00.272119,4.108843624802868,,0.04602995522469485,rbf,3598,1.3186362786026806e-05,0.549533485728359,0.8179318848307119,0.25849100947380066,COMPLETE
93,0.5412186379923377,2025-12-16 23:27:44.830323,2025-12-16 23:27:45.121064,0 days 00:00:00.290741,4.273085906589886,,0.011074499267919485,rbf,4092,1.3532945728164589e-05,0.5101643191195541,0.77791338976273,0.215267613530159,COMPLETE
94,0.5775401069513784,2025-12-16 23:27:45.121197,2025-12-16 23:27:45.376052,0 days 00:00:00.254855,2.6341305818185745,,0.04108676273208966,rbf,3798,6.1003075401032445e-06,0.539776618956385,0.8107046454278859,0.23024454712867737,COMPLETE
95,0.5692599620488374,2025-12-16 23:27:45.376185,2025-12-16 23:27:45.936846,0 days 00:00:00.560661,11.76418112547156,,0.15103591196952568,rbf,3546,3.2527996357667533e-06,0.5503678181769059,0.8013154825379899,0.2999880909919739,COMPLETE
96,0.5681818181813371,2025-12-16 23:27:45.936995,2025-12-16 23:27:46.253416,0 days 00:00:00.316421,5.951245187413797,balanced,0.04721525034745815,rbf,4215,3.2908222961723734e-05,0.533467227253725,0.8123771161023727,0.5275337100028992,COMPLETE
97,0.5280898876399519,2025-12-16 23:27:46.253564,2025-12-16 23:27:46.546659,0 days 00:00:00.293095,4.070511657313891,,0.005121533121745023,rbf,4697,1.22186462303987e-06,0.5010478467600784,0.763810900426553,0.23752065002918243,COMPLETE
98,0.5454545454540541,2025-12-16 23:27:46.546800,2025-12-16 23:27:46.797415,0 days 00:00:00.250615,1.415336557570465,,0.017563056009828992,rbf,3970,2.050931700117534e-06,0.5178073529023166,0.7847615635830445,0.20533262193202972,COMPLETE
99,0.536496350364468,2025-12-16 23:27:46.797559,2025-12-16 23:27:47.014808,0 days 00:00:00.217249,0.024154526895380758,,0.009430910130732828,rbf,3664,8.582761174977148e-06,0.5056136460840723,0.7725106638229805,0.21961981058120728,COMPLETE
100,0.4803767660905763,2025-12-16 23:27:47.014978,2025-12-16 23:31:53.473150,0 days 00:04:06.458172,28.57472302655923,,0.08215215363646636,poly,4404,1.0075410176334662e-06,0.415597669991422,0.7297803918954945,0.2222410887479782,COMPLETE
101,0.597014925372637,2025-12-16 23:31:53.473564,2025-12-16 23:31:53.850025,0 days 00:00:00.376461,9.111968505929687,,0.03319169938573441,rbf,3125,1.2564572686296616e-05,0.5472145528557385,0.817615302585977,0.27614066004753113,COMPLETE
102,0.5902255639092767,2025-12-16 23:31:53.850206,2025-12-16 23:31:54.249226,0 days 00:00:00.399020,12.237049470584845,,0.03865348132827107,rbf,954,1.2076462340635946e-05,0.5545487859459595,0.8176861170354572,0.2782326936721802,COMPLETE
103,0.5944954128435406,2025-12-16 23:31:54.249414,2025-12-16 23:31:54.617651,0 days 00:00:00.368237,11.758972550277555,,0.030870692494616613,rbf,956,2.3422892852528616e-05,0.5503902374014635,0.8182484670754465,0.2596457898616791,COMPLETE
104,0.5923076923071934,2025-12-16 23:31:54.617832,2025-12-16 23:31:54.985063,0 days 00:00:00.367231,10.923306343036636,,0.0393975190887615,rbf,953,2.658680068572369e-05,0.5543148933729715,0.8182692948547055,0.3007086515426636,COMPLETE
105,0.5958254269444733,2025-12-16 23:31:54.985232,2025-12-16 23:31:55.319570,0 days 00:00:00.334338,7.152245261430148,,0.03796764274873183,rbf,935,2.2684890958931e-05,0.54750066610174,0.8185983737669955,0.28198957443237305,COMPLETE
106,0.5903614457826325,2025-12-16 23:31:55.319738,2025-12-16 23:31:55.668049,0 days 00:00:00.348311,6.646790601350138,,0.05799009431845248,rbf,436,2.3819478529377246e-05,0.5545900486443255,0.818977439349507,0.3258529305458069,COMPLETE
