number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
164,0.8226768968451947,2025-12-24 15:05:25.529987,2025-12-24 15:05:36.625145,0 days 00:00:11.095158,0.00648866921239861,0.6227218201009579,196,2.699681076637341,1.716811198693665e-08,0.009588123143336,6,10,1391,0.6601262592806033,0.927608180317345,0.9008027680393971,0.3560558259487152,COMPLETE
165,0.8223086900124702,2025-12-24 15:05:36.625944,2025-12-24 15:05:46.416769,0 days 00:00:09.790825,0.0006427110868280684,0.5797317266816036,193,2.5549368269009856,4.293222171012962e-08,0.01270254924721243,6,30,1345,0.6413780728319476,0.924389212053109,0.8980799972040007,0.37559473514556885,COMPLETE
166,0.8279756733270414,2025-12-24 15:05:46.417023,2025-12-24 15:05:57.421783,0 days 00:00:11.004760,0.0013871543437885593,0.6802098523556092,184,3.0030145822211787,1.036655734292738e-08,0.0092862574024753,6,1,1385,0.6721320524323089,0.9281507305486834,0.9010915215479185,0.36653125286102295,COMPLETE
167,0.8233231039012978,2025-12-24 15:05:57.422085,2025-12-24 15:06:06.911937,0 days 00:00:09.489852,0.003997006275730075,0.662686487076752,176,3.385549256731272,2.6405808213884627e-08,0.008520101387843556,5,19,1395,0.6720426583462386,0.9239537799892265,0.8964223689936982,0.4037318527698517,COMPLETE
168,0.8259921500213059,2025-12-24 15:06:06.912932,2025-12-24 15:06:19.345282,0 days 00:00:12.432350,0.010516391940925374,0.6811708347353493,190,2.920578384677486,1.681604573218933e-08,0.00740240492983258,7,1,1339,0.653261349464091,0.9275526709675888,0.8996652290015037,0.3707580864429474,COMPLETE
169,0.8232758620684656,2025-12-24 15:06:19.345719,2025-12-24 15:06:30.747490,0 days 00:00:11.401771,0.002162761465956712,0.734291388039798,184,1.6416110111791902,4.6966036206472384e-08,0.009155626579985806,7,33,1374,0.7154869515126447,0.9234708859054626,0.8959455512404335,0.37743955850601196,COMPLETE
170,0.8241852487130507,2025-12-24 15:06:30.747882,2025-12-24 15:06:42.614653,0 days 00:00:11.866771,0.005492968274874685,0.6882379048192908,179,3.1463954249966046,2.4752350500834172e-08,0.006157228649051302,7,11,1319,0.6620101896427332,0.9255096177295684,0.8986242185140095,0.36981070041656494,COMPLETE
171,0.8283518360370746,2025-12-24 15:06:42.614945,2025-12-24 15:06:51.865702,0 days 00:00:09.250757,0.0014922342631209168,0.625586808672732,197,2.022565846024154,1.0223382541382285e-08,0.009635737168620952,6,1,1423,0.689053780266834,0.9268355572731299,0.89841535070237,0.3432828187942505,COMPLETE
172,0.8280977312385928,2025-12-24 15:06:51.865980,2025-12-24 15:07:02.558998,0 days 00:00:10.693018,0.0008251664960174744,0.6276421199387321,188,1.9465380732805744,1.0213359159084777e-08,0.009690123817412763,6,19,1419,0.6823225444871545,0.9266362814973046,0.9003750467040077,0.401982843875885,COMPLETE
173,0.826068191626604,2025-12-24 15:07:02.559388,2025-12-24 15:07:13.480061,0 days 00:00:10.920673,0.0007261946856378248,0.6520149377660847,198,2.546921556720883,1.625975857476484e-08,0.011836624000843834,6,22,1459,0.6825463373627673,0.9256915178292041,0.8980858222027316,0.3841235339641571,COMPLETE
174,0.8238831615115276,2025-12-24 15:07:13.480478,2025-12-24 15:07:24.184598,0 days 00:00:10.704120,0.0029777622074907482,0.6269568474861392,187,1.9442678600062349,3.237507528333903e-08,0.00956565992105797,6,13,1363,0.6969822168042,0.9257658361665062,0.8985934292350028,0.37464678287506104,COMPLETE
175,0.8203776899424079,2025-12-24 15:07:24.184977,2025-12-24 15:07:33.758182,0 days 00:00:09.573205,0.00022512168350012542,0.6407763143492528,191,2.359871654758306,1.0398338788893542e-08,0.007852950816480951,5,25,1421,0.6367130154122456,0.9230149891477258,0.8947888729209955,0.40858468413352966,COMPLETE
176,0.8264388489203649,2025-12-24 15:07:33.758448,2025-12-24 15:07:45.048577,0 days 00:00:11.290129,0.0012775621417174842,0.7073575953654198,197,1.8567939871886672,2.0129213250393295e-08,0.010552534706172031,6,11,1456,0.6466961256031094,0.9280137257863725,0.9012063572371865,0.4622044563293457,COMPLETE
177,0.7502365184479454,2025-12-24 15:07:45.048953,2025-12-24 15:07:51.212836,0 days 00:00:06.163883,0.00010451383956969543,0.6277785718797674,184,2.173046079230071,5.6005948371927385e-08,0.006784517394084088,6,473,1385,0.665650813343813,0.8737788458575447,0.8139345619642562,0.47652149200439453,COMPLETE
178,0.8207993124189241,2025-12-24 15:07:51.213053,2025-12-24 15:08:01.447230,0 days 00:00:10.234177,0.0005060941223867398,0.5647920342564898,200,2.0152466926777817,3.081342287507958e-08,0.013513475766584146,6,36,1413,0.7087956970147006,0.924363189042531,0.8965638332485935,0.3750592768192291,COMPLETE
179,0.8251199302219163,2025-12-24 15:08:01.447598,2025-12-24 15:08:11.238087,0 days 00:00:09.790489,0.00788148173416672,0.583547300755538,188,1.6461421627635784,1.0004575127945079e-08,0.009670451754375024,5,20,1462,0.6816872502901514,0.9251667620849822,0.8978711293923611,0.3989593982696533,COMPLETE
180,0.8237273874626889,2025-12-24 15:08:11.238328,2025-12-24 15:08:23.021274,0 days 00:00:11.782946,0.018398167341712773,0.6631176268655212,175,2.582853287631508,2.203016311071301e-08,0.008529286302121512,7,12,1339,0.6577503086051536,0.9274078075893697,0.9014934464603562,0.3392172157764435,COMPLETE
181,0.8281318681313686,2025-12-24 15:08:23.021670,2025-12-24 15:08:34.486314,0 days 00:00:11.464644,0.002309253899165888,0.6123394095397272,193,1.777707509921702,1.6426979724991436e-08,0.011696111513884645,6,1,1412,0.6736097210739397,0.9292042027749337,0.9027216890499178,0.38112181425094604,COMPLETE
182,0.8261831048203765,2025-12-24 15:08:34.486690,2025-12-24 15:08:42.777574,0 days 00:00:08.290884,0.0008574811745300432,0.5425907205804208,194,1.7672302849914252,1.611750676294296e-08,0.012265248947502567,6,1,1389,0.6711093197962763,0.9284358471795328,0.9009500572930234,0.39891552925109863,COMPLETE
183,0.8249672632033415,2025-12-24 15:08:42.777808,2025-12-24 15:08:51.002107,0 days 00:00:08.224299,0.002076568043792552,0.6235897720015645,189,2.176709815875147,1.563174927228548e-08,0.01672847176399952,6,20,1422,0.6936702845350062,0.9261202763784887,0.899451368333809,0.39134666323661804,COMPLETE
184,0.826068191626604,2025-12-24 15:08:51.002366,2025-12-24 15:09:02.244038,0 days 00:00:11.241672,0.0032494751859299073,0.6416711097224012,182,1.4375234053827204,4.091884499345022e-08,0.011834152043099075,6,10,1460,0.6863207883399877,0.9281947301858349,0.9014227143329087,0.3710016906261444,COMPLETE
185,0.8205560235883794,2025-12-24 15:09:02.244259,2025-12-24 15:09:10.031963,0 days 00:00:07.787704,0.0003872176146351862,0.588251310719733,192,2.3520725807944,2.4707468637441038e-08,0.0103946420025496,4,27,1372,0.63220935394103,0.9202715287893757,0.891718266447092,0.3596172630786896,COMPLETE
186,0.8305676855890199,2025-12-24 15:09:10.032226,2025-12-24 15:09:20.032356,0 days 00:00:10.000130,0.0016433560077578346,0.6109983043654054,197,1.6804342968866708,1.4893680384999046e-08,0.013912905403332673,5,1,1439,0.7125062740255482,0.928437179909682,0.9011764001008556,0.3879561424255371,COMPLETE
187,0.8234793704801465,2025-12-24 15:09:20.032584,2025-12-24 15:09:29.678684,0 days 00:00:09.646100,0.004750754159998486,0.6163164687095222,185,2.0073872085572964,3.409392429477439e-08,0.013924760878954053,5,11,1442,0.7116602171756004,0.9267037828488689,0.8990436184226402,0.3655286431312561,COMPLETE
188,0.8141361256539507,2025-12-24 15:09:29.678902,2025-12-24 15:09:38.039584,0 days 00:00:08.360682,0.0025190169535970032,0.5914035047575789,180,5.178207600994119,5.72056990433273e-08,0.009596023045950308,4,36,1468,0.7218912485035182,0.92099078812065,0.8913271593894404,0.403992623090744,COMPLETE
189,0.8249672632033415,2025-12-24 15:09:38.039884,2025-12-24 15:09:47.463915,0 days 00:00:09.424031,0.015018344711197255,0.6561506224522151,188,1.6473807758404035,1.9929421596638128e-08,0.017864313652782415,7,19,1404,0.6962827622577266,0.9272095341584705,0.8994854861835191,0.40156885981559753,COMPLETE
190,0.8253142609444504,2025-12-24 15:09:47.464134,2025-12-24 15:09:57.471950,0 days 00:00:10.007816,0.0007481818347045953,0.7559972158237883,200,1.3752162666308299,1.5400667523215044e-08,0.008180525538617913,5,10,1430,0.6582914013447367,0.9261618627863077,0.8988047934746699,0.39022982120513916,COMPLETE
191,0.8282051282046281,2025-12-24 15:09:57.472159,2025-12-24 15:10:05.552192,0 days 00:00:08.080033,0.0012596090952341225,0.6150676819971749,196,1.7930018628716233,1.4584287344805729e-08,0.014819562670052959,7,2,1367,0.6831022125148369,0.928464885595069,0.9014019107660123,0.3324925899505615,COMPLETE
192,0.8275555555550566,2025-12-24 15:10:05.552443,2025-12-24 15:10:14.847887,0 days 00:00:09.295444,0.0012876293641100448,0.6338512352309119,195,1.928844937633741,1.0118836963605412e-08,0.012993083696131207,6,1,1404,0.7023502642302245,0.9294786267740638,0.9023422319897281,0.41698622703552246,COMPLETE
193,0.7942740286293576,2025-12-24 15:10:14.848114,2025-12-24 15:10:21.583524,0 days 00:00:06.735410,0.0013147110421181558,0.634628625845721,193,1.5735927319091552,1.468169299258553e-08,0.011712024281799814,6,239,1300,0.7027096846874462,0.9023449945984474,0.8612410409439162,0.36590176820755005,COMPLETE
194,0.8299081766501343,2025-12-24 15:10:21.583793,2025-12-24 15:10:30.585489,0 days 00:00:09.001696,0.0018259920838486195,0.5977151551131411,195,2.0216322400545357,1.004897677812742e-08,0.013940828535994158,6,2,1349,0.6839908945885441,0.929561778800617,0.9029596818552121,0.3789786696434021,COMPLETE
195,0.828970331587633,2025-12-24 15:10:30.585728,2025-12-24 15:10:38.559201,0 days 00:00:07.973473,0.0019539219286317726,0.5987963216751825,196,2.2520476663516718,1.004453970767757e-08,0.014286396666656157,6,1,1342,0.6775084771108654,0.9279568185805704,0.9014851250335978,0.37884166836738586,COMPLETE
196,0.8230633802811907,2025-12-24 15:10:38.559548,2025-12-24 15:10:41.334271,0 days 00:00:02.774723,0.002268131823126862,0.599620688632753,197,2.172681904224255,2.4098941467845262e-08,0.014064898330796008,6,22,1272,0.6862377327896517,0.9256824919240263,0.8976414580138251,0.42481571435928345,COMPLETE
197,0.8230240549823179,2025-12-24 15:10:41.334500,2025-12-24 15:10:43.830422,0 days 00:00:02.495922,0.003927658073022527,0.5769443154807694,191,2.3332576887562375,2.1615397914018744e-08,0.015123976885220818,5,16,1328,0.6754769568924464,0.9262335897856747,0.8990577648481297,0.37836697697639465,COMPLETE
198,0.808434275459349,2025-12-24 15:10:43.830660,2025-12-24 15:10:45.673704,0 days 00:00:01.843044,27.873523918020712,0.6131631627401959,200,4.554946070094756,3.6524122292208085e-08,0.011331196765740004,6,28,1356,0.6835845404560255,0.9095177688531337,0.8729110098301014,0.44577470421791077,COMPLETE
199,0.8263679448508573,2025-12-24 15:10:45.673934,2025-12-24 15:10:48.705655,0 days 00:00:03.031721,0.008003410286194544,0.5927433240209605,189,2.8638933186666686,1.7055477917785827e-08,0.017234678647853253,7,10,1309,0.6648992485933329,0.9287939678612779,0.9018121571052087,0.36429843306541443,COMPLETE
