number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
106,0.7247137404575235,2025-12-22 06:31:12.227340,2025-12-22 06:38:20.474236,0 days 00:07:08.246896,16,512,0.025467526411168465,3,2,0.0026166540748251152,5.165541611521249e-08,0.7810433506933432,0.7247137404575235,0.2795579433441162,PRUNED
107,0.7100073046014053,2025-12-22 06:38:20.474426,2025-12-22 06:41:53.877201,0 days 00:03:33.402775,16,512,0.06169315402500928,3,2,0.0011819043765316762,2.458081500339403e-07,0.7662651723903018,0.7100073046014053,0.4407998025417328,PRUNED
108,0.705091258404887,2025-12-22 06:41:53.877398,2025-12-22 06:45:19.847897,0 days 00:03:25.970499,16,512,0.22987757575939055,3,2,0.0015188394944226267,1.8297776120597495e-08,0.7592364532019704,0.705091258404887,0.45050573348999023,PRUNED
109,0.7033665043399872,2025-12-22 06:45:19.848089,2025-12-22 06:48:47.987800,0 days 00:03:28.139711,16,256,0.009077425493236799,5,3,0.0007801703878633445,3.3153023509839636e-08,0.7586559264818847,0.7033665043399872,0.4450053870677948,PRUNED
110,0.7082330284058626,2025-12-22 06:48:47.987994,2025-12-22 06:52:19.795678,0 days 00:03:31.807684,64,512,0.10082846616978952,3,2,0.002225173773285832,0.007658816357243876,0.7625117162448818,0.7082330284058626,0.49878939986228943,PRUNED
111,0.7080342671909913,2025-12-22 06:52:19.795870,2025-12-22 06:55:49.846507,0 days 00:03:30.050637,32,128,0.03726118612796464,3,2,0.0017753054353718814,4.014038481401317e-07,0.7600962317737513,0.7080342671909913,0.3938024342060089,PRUNED
112,0.7071040830771588,2025-12-22 06:55:49.846699,2025-12-22 06:59:25.933671,0 days 00:03:36.086972,16,128,0.010889576939968598,3,2,0.0010540122403705063,2.77128555286122e-06,0.7601484997333747,0.7071040830771588,0.31675097346305847,PRUNED
113,0.7048375788730791,2025-12-22 06:59:25.933868,2025-12-22 07:02:58.806045,0 days 00:03:32.872177,16,128,0.01994101358324077,3,2,0.0016527312080940138,1.3827642390281364e-06,0.7609005123434605,0.7048375788730791,0.3215225040912628,PRUNED
114,0.7077572064677548,2025-12-22 07:02:58.806203,2025-12-22 07:06:29.141219,0 days 00:03:30.335016,16,128,0.1637243509109607,3,2,0.0013923066292563671,1.4120073288901033e-08,0.7638960830743426,0.7077572064677548,0.420311838388443,PRUNED
115,0.7080594107616195,2025-12-22 07:06:29.141406,2025-12-22 07:09:57.686988,0 days 00:03:28.545582,32,128,0.20530729939941503,3,2,0.000902374397711462,1.7960277754834595e-07,0.7605488781768937,0.7080594107616195,0.5348963737487793,PRUNED
116,0.7030779912052513,2025-12-22 07:09:57.687171,2025-12-22 07:13:35.464187,0 days 00:03:37.777016,16,128,0.00045134352004719963,3,2,0.00011580779409410037,2.7282280309880966e-07,0.7544054842597095,0.7030779912052513,0.38344985246658325,PRUNED
117,0.7097674418599764,2025-12-22 07:13:35.464371,2025-12-22 07:17:03.990485,0 days 00:03:28.526114,16,512,0.4867976024024847,7,2,0.0019155153237626673,1.0772666647755004e-07,0.761536537065618,0.7097674418599764,0.4316902160644531,PRUNED
118,0.7201202706083736,2025-12-22 07:17:03.990669,2025-12-22 07:24:12.385609,0 days 00:07:08.394940,16,128,0.24020024164124318,3,2,0.0012482555798836155,2.7553366219045725e-05,0.7837463089424018,0.7201202706083736,0.4018010199069977,PRUNED
119,0.7328362046793682,2025-12-22 07:24:12.385807,2025-12-22 07:35:02.150076,0 days 00:10:49.764269,16,512,0.1848222056205429,3,2,0.0022097076274746746,2.5742579655605426e-08,0.8022867525975415,0.7328362046793682,0.4475158154964447,PRUNED
120,0.7069808803908025,2025-12-22 07:35:02.150271,2025-12-22 07:38:32.368615,0 days 00:03:30.218344,16,512,0.028457263388709964,3,2,0.0015391693064292057,4.846304227889794e-08,0.7575356890326551,0.7069808803908025,0.2899112403392792,PRUNED
121,0.7103799814638306,2025-12-22 07:38:32.368837,2025-12-22 07:42:03.091108,0 days 00:03:30.722271,16,512,0.2143970042936445,3,2,0.002158237068139403,6.742081945779794e-07,0.7607024520133149,0.7103799814638306,0.37997204065322876,PRUNED
122,0.702797973121352,2025-12-22 07:42:03.091302,2025-12-22 07:45:30.252926,0 days 00:03:27.161624,16,512,0.22657183427063737,3,2,0.002759304421616261,5.117480045595421e-07,0.7580933118153776,0.702797973121352,0.3593463897705078,PRUNED
123,0.7537332320926438,2025-12-22 07:45:30.253118,2025-12-22 08:31:07.883703,0 days 00:45:37.630585,16,512,0.24852689821282453,3,2,0.0024453857305955996,3.7672667885159293e-07,0.797571477902986,0.7244565217386304,0.3123481571674347,COMPLETE
124,0.709932032448544,2025-12-22 08:31:07.883974,2025-12-22 08:34:37.496773,0 days 00:03:29.612799,16,512,0.30442407723091736,3,2,0.0023961784883653847,1.0835397947705982e-06,0.7674663077208586,0.709932032448544,0.35140976309776306,PRUNED
125,0.7348377997174224,2025-12-22 08:34:37.496962,2025-12-22 08:48:35.074931,0 days 00:13:57.577969,16,512,0.38707458747121315,3,2,0.0019128299638015863,1.2958165085305041e-08,0.8110320925272086,0.7348377997174224,0.39300668239593506,PRUNED
126,0.7093476144104116,2025-12-22 08:48:35.075121,2025-12-22 08:52:03.059032,0 days 00:03:27.983911,32,128,0.25505312308160116,3,2,0.002687923213059427,3.9845322660811e-07,0.7604690080363457,0.7093476144104116,0.4405354857444763,PRUNED
127,0.7390862944157462,2025-12-22 08:52:03.059224,2025-12-22 09:05:58.723066,0 days 00:13:55.663842,16,512,0.24640889376248526,3,2,0.0016749963905190342,8.364175152570424e-07,0.811183757702183,0.7390862944157462,0.40428999066352844,PRUNED
128,0.7075222302326245,2025-12-22 09:05:58.723254,2025-12-22 09:09:31.661123,0 days 00:03:32.937869,64,512,0.013442833902516932,3,4,0.0013684507150866646,2.1031872847644432e-07,0.7570268105268845,0.7075222302326245,0.4045443832874298,PRUNED
129,0.708650190113577,2025-12-22 09:09:31.661310,2025-12-22 09:13:05.548326,0 days 00:03:33.887016,16,128,0.15286206969578484,5,3,0.001013822480142342,7.250431595643611e-08,0.7623939665156181,0.708650190113577,0.4369286000728607,PRUNED
130,0.7063870352711956,2025-12-22 09:13:05.548514,2025-12-22 09:16:34.664073,0 days 00:03:29.115559,16,512,0.04450106931188963,3,2,0.0012064735875836035,1.9631331810131254e-08,0.7639523151769712,0.7063870352711956,0.41670310497283936,PRUNED
131,0.7046533713195468,2025-12-22 09:16:34.664256,2025-12-22 09:20:05.721924,0 days 00:03:31.057668,16,512,0.22375417657719124,3,2,0.0029499461446218576,3.399181027465855e-07,0.7612834191937344,0.7046533713195468,0.4212699234485626,PRUNED
132,0.7106715731365872,2025-12-22 09:20:05.722112,2025-12-22 09:23:50.775193,0 days 00:03:45.053081,16,512,0.27620569677464996,3,2,0.0023584450236950405,1.538473269685555e-07,0.7645836416555669,0.7106715731365872,0.2874259054660797,PRUNED
133,0.7493057308755443,2025-12-22 09:23:50.775386,2025-12-22 10:10:11.882596,0 days 00:46:21.107210,16,512,0.2038301820456006,3,2,0.0017841032183546935,5.824842530227588e-07,0.7912339877986614,0.7235349716441217,0.04279165714979172,COMPLETE
134,0.7002375296907201,2025-12-22 10:10:11.882870,2025-12-22 10:13:42.501029,0 days 00:03:30.618159,16,512,0.20954959972252118,3,2,0.0018124983521229778,1.8526488928005081e-06,0.7541673420391787,0.7002375296907201,0.33694177865982056,PRUNED
135,0.7520823125913721,2025-12-22 10:13:42.501215,2025-12-22 11:02:59.010578,0 days 00:49:16.509363,16,512,0.19701448740450273,3,2,0.0016145106068448348,6.532780731339617e-07,0.8027235424286631,0.7390773736875702,0.2782464623451233,COMPLETE
136,0.7045283962967266,2025-12-22 11:02:59.010843,2025-12-22 11:06:31.746755,0 days 00:03:32.735912,16,512,0.18036616718142012,3,2,0.0013985220746087882,5.606176774426265e-07,0.7640903260815943,0.7045283962967266,0.4344862997531891,PRUNED
137,0.710683172856001,2025-12-22 11:06:31.746956,2025-12-22 11:10:01.387818,0 days 00:03:29.640862,16,512,0.18749468724912083,3,2,0.0015525404510381591,2.872675475761236e-07,0.7607009838122017,0.710683172856001,0.38747653365135193,PRUNED
138,0.705965574156548,2025-12-22 11:10:01.388001,2025-12-22 11:13:34.316690,0 days 00:03:32.928689,16,512,0.19973535840319095,3,2,0.002046383607610841,1.0043006747838095e-08,0.762932649503983,0.705965574156548,0.4270523488521576,PRUNED
139,0.7432360742700574,2025-12-22 11:13:34.316887,2025-12-22 11:27:46.659086,0 days 00:14:12.342199,16,512,0.1741267577614415,3,2,0.0011491883505500297,7.007807643617005e-07,0.815285030691276,0.7432360742700574,0.4145234227180481,PRUNED
140,0.7072189349107517,2025-12-22 11:27:46.659275,2025-12-22 11:31:15.726918,0 days 00:03:29.067643,16,512,0.26146526700557426,7,2,0.0010482689622619333,2.1458759600086245e-08,0.7652002861230329,0.7072189349107517,0.38994547724723816,PRUNED
141,0.7106086119793004,2025-12-22 11:31:15.727110,2025-12-22 11:34:47.249928,0 days 00:03:31.522818,16,512,0.2380533639169525,3,2,0.0017631138594165596,1.0115874916822459e-06,0.762429496982553,0.7106086119793004,0.39905834197998047,PRUNED
142,0.7053093034578596,2025-12-22 11:34:47.250117,2025-12-22 11:38:15.321378,0 days 00:03:28.071261,16,256,0.22237204287365658,3,2,0.0014781959461938742,3.534266126120055e-07,0.7634716261325702,0.7053093034578596,0.3571181297302246,PRUNED
143,0.7046632124347428,2025-12-22 11:38:15.321569,2025-12-22 11:41:48.305959,0 days 00:03:32.984390,16,128,0.022110446181699425,3,2,0.0012704884367025606,5.500767806882726e-07,0.7612546424519194,0.7046632124347428,0.4555247128009796,PRUNED
144,0.7000941619580786,2025-12-22 11:41:48.306155,2025-12-22 11:45:18.273512,0 days 00:03:29.967357,32,512,0.19957931308440072,3,2,0.002040211613198047,1.486518181310765e-06,0.7558407976677919,0.7000941619580786,0.35544201731681824,PRUNED
145,0.7071253071248124,2025-12-22 11:45:18.273700,2025-12-22 11:48:52.251410,0 days 00:03:33.977710,16,512,0.2125032849858575,3,2,0.0016297593778904318,2.0728005177709197e-07,0.7609900726113542,0.7071253071248124,0.4437994360923767,PRUNED
146,0.7098244814218981,2025-12-22 11:48:52.251604,2025-12-22 11:52:24.356779,0 days 00:03:32.105175,16,512,0.002334449775541037,3,2,0.0008549311820450991,2.7999431089292516e-06,0.7632948547185634,0.7098244814218981,0.3746294677257538,PRUNED
147,0.702797202796723,2025-12-22 11:52:24.356972,2025-12-22 11:55:57.648085,0 days 00:03:33.291113,16,128,0.03464674428173472,3,2,0.0024686324611655707,3.789589194694596e-08,0.7626083238781183,0.702797202796723,0.3693520128726959,PRUNED
148,0.7068201948622286,2025-12-22 11:55:57.648277,2025-12-22 11:59:27.353019,0 days 00:03:29.704742,16,512,0.19384089738352794,3,2,0.0013613461510397187,8.273244391696061e-07,0.7626409179428271,0.7068201948622286,0.2532670795917511,PRUNED
149,0.7110887603716431,2025-12-22 11:59:27.353207,2025-12-22 12:03:00.818747,0 days 00:03:33.465540,16,512,0.11766583694423767,3,2,0.0018409344996414988,8.238958747370172e-05,0.7656294413083669,0.7110887603716431,0.45747214555740356,PRUNED
150,0.6999999999995157,2025-12-22 12:03:00.818941,2025-12-22 12:06:36.499818,0 days 00:03:35.680877,64,128,0.13658242346327973,3,2,7.962278662167011e-05,1.5647770093834864e-08,0.7474773368476195,0.6999999999995157,0.39190298318862915,PRUNED
151,0.705430081691002,2025-12-22 12:06:36.500009,2025-12-22 12:10:02.940717,0 days 00:03:26.440708,16,512,0.22689881184602728,3,2,0.002609422617950642,4.908813028717573e-07,0.7616951027858236,0.705430081691002,0.35817182064056396,PRUNED
152,0.7037903603177136,2025-12-22 12:10:02.940906,2025-12-22 12:13:31.189414,0 days 00:03:28.248508,16,512,0.23266438005358364,3,2,0.0022235451834159317,4.346737912845366e-07,0.7613110213746591,0.7037903603177136,0.4369714856147766,PRUNED
153,0.7391084093206781,2025-12-22 12:13:31.189601,2025-12-22 12:24:11.739361,0 days 00:10:40.549760,16,512,0.20751377000100138,3,2,0.0015730557446222804,3.0327023602045203e-07,0.8132192717252654,0.7391084093206781,0.37068066000938416,PRUNED
154,0.7052023121382355,2025-12-22 12:24:11.739550,2025-12-22 12:27:42.651978,0 days 00:03:30.912428,16,512,0.2441902558317417,3,2,0.0012199086309976487,6.807951477341469e-07,0.7657332431270569,0.7052023121382355,0.3217438757419586,PRUNED
155,0.7072749691733642,2025-12-22 12:27:42.652169,2025-12-22 12:31:11.285007,0 days 00:03:28.632838,16,512,0.011435916891234946,3,2,0.002987940932271003,2.361995966097304e-08,0.7626641155204127,0.7072749691733642,0.31247544288635254,PRUNED
156,0.705476300045532,2025-12-22 12:31:11.285193,2025-12-22 12:34:39.793350,0 days 00:03:28.508157,32,512,0.21886258006217005,3,2,0.0020228378200547502,1.0993031244129254e-05,0.756632011247595,0.705476300045532,0.33211496472358704,PRUNED
157,0.7108350586606583,2025-12-22 12:34:39.793542,2025-12-22 12:38:11.255584,0 days 00:03:31.462042,16,128,0.17048246099297099,5,2,0.0014474957754316924,2.5367738256250813e-07,0.766660265309814,0.7108350586606583,0.3987843692302704,PRUNED
158,0.7077760145086962,2025-12-22 12:38:11.255765,2025-12-22 12:41:41.616405,0 days 00:03:30.360640,16,512,0.02236433700621824,3,2,0.0017369108625446205,3.060899775989309e-08,0.7610311822425186,0.7077760145086962,0.31585633754730225,PRUNED
159,0.7074669187140651,2025-12-22 12:41:41.616594,2025-12-22 12:45:11.096125,0 days 00:03:29.479531,16,512,0.087511021255039,3,2,0.0010373037684774566,6.779541970248156e-06,0.7628759769410207,0.7074669187140651,0.4460385739803314,PRUNED
160,0.7076155938345101,2025-12-22 12:45:11.096309,2025-12-22 12:48:40.072006,0 days 00:03:28.975697,16,256,0.25007847865007027,3,2,0.0023085668263377003,1.4060347627208322e-07,0.7663123016460297,0.7076155938345101,0.4035830795764923,PRUNED
161,0.7046755725185921,2025-12-22 12:48:40.072193,2025-12-22 12:52:25.907685,0 days 00:03:45.835492,32,128,0.007052267761906114,3,2,0.0011321175719826101,3.97050767043826e-07,0.7603725472232206,0.7046755725185921,0.37763917446136475,PRUNED
162,0.704809664918593,2025-12-22 12:52:25.907876,2025-12-22 12:55:54.157763,0 days 00:03:28.249887,32,128,0.0006996143810947354,3,2,0.0012267131038233578,6.660617043888265e-07,0.7595424263139225,0.704809664918593,0.455087810754776,PRUNED
163,0.7097941642157556,2025-12-22 12:55:54.157953,2025-12-22 12:59:22.935008,0 days 00:03:28.777055,32,128,0.030140266851649555,3,2,0.0013330581928465096,2.092756287028911e-07,0.7615023279796849,0.7097941642157556,0.34349945187568665,PRUNED
164,0.7100820067530044,2025-12-22 12:59:22.935194,2025-12-22 13:02:49.787868,0 days 00:03:26.852674,32,128,0.05590969450705832,3,4,0.0015939070513262563,1.0043081474680525e-06,0.761253467891029,0.7100820067530044,0.3612498641014099,PRUNED
165,0.7269372693722062,2025-12-22 13:02:49.788061,2025-12-22 13:09:44.721614,0 days 00:06:54.933553,32,128,0.20209472026817052,3,2,0.0009544785899346841,5.468581154506892e-07,0.7821509616130009,0.7269372693722062,0.4092496633529663,PRUNED
166,0.7055016181224895,2025-12-22 13:09:44.721807,2025-12-22 13:13:16.516250,0 days 00:03:31.794443,16,512,0.06956764031647727,3,2,0.0018662079581604823,1.632503373005572e-08,0.7565728427427407,0.7055016181224895,0.47924330830574036,PRUNED
167,0.7098552722255639,2025-12-22 13:13:16.516438,2025-12-22 13:16:47.194125,0 days 00:03:30.677687,16,128,0.015682863613658733,7,2,0.001447728169879666,1.225608937382408e-08,0.7665941962597282,0.7098552722255639,0.3866322338581085,PRUNED
168,0.7102678571423741,2025-12-22 13:16:47.194309,2025-12-22 13:20:17.634187,0 days 00:03:30.439878,16,512,0.0428554280487244,3,2,0.002494217294897339,3.3639327879704163e-07,0.7598122816784945,0.7102678571423741,0.40649011731147766,PRUNED
169,0.6980340181130594,2025-12-22 13:20:17.634372,2025-12-22 13:23:46.823653,0 days 00:03:29.189281,16,512,0.2327820459270374,3,2,1.3885048942908394e-05,4.387990744489004e-08,0.7439239965139033,0.6980340181130594,0.3505113422870636,PRUNED
170,0.7480953551236141,2025-12-22 13:23:46.823872,2025-12-22 14:13:14.588203,0 days 00:49:27.764331,16,512,0.18695070019399135,3,2,0.001639030757753243,2.679021539349491e-07,0.8054244451961634,0.7383015597915323,0.17641989886760712,COMPLETE
171,0.7058001397619148,2025-12-22 14:13:14.588460,2025-12-22 14:16:42.035290,0 days 00:03:27.446830,16,512,0.19444006183809415,3,2,0.001672699924025409,3.1759539882651386e-07,0.7625401993464743,0.7058001397619148,0.4168349802494049,PRUNED
172,0.7303317535540114,2025-12-22 14:16:42.035482,2025-12-22 14:27:08.536446,0 days 00:10:26.500964,16,512,0.1604050067429521,3,2,0.0013438815351794907,2.3719312468388688e-07,0.7988680463058886,0.7303317535540114,0.34276852011680603,PRUNED
173,0.7063664972156771,2025-12-22 14:27:08.536639,2025-12-22 14:30:35.640078,0 days 00:03:27.103439,16,512,0.1809117367149189,3,2,0.002110756207747047,4.325169556183372e-07,0.7591929944490252,0.7063664972156771,0.41495075821876526,PRUNED
174,0.7376707571192155,2025-12-22 14:30:35.640266,2025-12-22 14:41:16.879326,0 days 00:10:41.239060,16,512,0.21530703569343596,3,2,0.0011069427049411257,2.348881291327125e-08,0.8052950966781067,0.7376707571192155,0.39756688475608826,PRUNED
175,0.7103262202595003,2025-12-22 14:41:16.879513,2025-12-22 14:44:46.094175,0 days 00:03:29.214662,16,512,0.010512924388061125,3,2,0.001575390053501667,1.4816161846976115e-07,0.7685307535277937,0.7103262202595003,0.4650436341762543,PRUNED
176,0.7092262576128698,2025-12-22 14:44:46.094367,2025-12-22 14:48:14.679255,0 days 00:03:28.584888,16,128,0.20347373809158942,3,2,0.0018594362870326703,1.8418243240012887e-07,0.7598635218973386,0.7092262576128698,0.40524181723594666,PRUNED
177,0.7187210379976582,2025-12-22 14:48:14.679443,2025-12-22 14:55:07.121094,0 days 00:06:52.441651,16,512,0.19087376347734833,3,2,0.0012397093809845183,6.020638918380924e-07,0.7779853814151579,0.7187210379976582,0.34728506207466125,PRUNED
178,0.7092860475963377,2025-12-22 14:55:07.121279,2025-12-22 14:58:35.391781,0 days 00:03:28.270502,32,512,0.0263456884369221,3,2,0.001450823271154136,4.1687673917913406e-07,0.7570969905400865,0.7092860475963377,0.44827112555503845,PRUNED
179,0.7253861003856072,2025-12-22 14:58:35.391987,2025-12-22 15:05:31.553898,0 days 00:06:56.161911,16,128,0.21670125944553947,3,2,0.0020260028291936506,9.39390539891738e-08,0.7826237223713914,0.7253861003856072,0.4529601037502289,PRUNED
180,0.7101984310101259,2025-12-22 15:05:31.554081,2025-12-22 15:09:04.560058,0 days 00:03:33.005977,64,512,0.018084341534754342,3,2,0.0017221778632541174,8.89626574961031e-07,0.7634980537526046,0.7101984310101259,0.3127959370613098,PRUNED
181,0.702614379084478,2025-12-22 15:09:04.560257,2025-12-22 15:12:30.860698,0 days 00:03:26.300441,16,512,0.13068821612371148,5,4,0.0003276789978350452,0.00020314329207725125,0.7566811959848811,0.702614379084478,0.3503912091255188,PRUNED
182,0.7025010969718759,2025-12-22 15:12:30.860893,2025-12-22 15:16:01.357354,0 days 00:03:30.496461,16,512,0.11025821094448156,5,4,3.859896506899487e-05,0.0012520210144851677,0.7554561289761823,0.7025010969718759,0.27647528052330017,PRUNED
183,0.702800361336462,2025-12-22 15:16:01.357544,2025-12-22 15:19:30.262422,0 days 00:03:28.904878,16,512,0.12646465687088598,5,3,0.001319516509804499,1.994395013080379e-05,0.7569877563772783,0.702800361336462,0.19503669440746307,PRUNED
184,0.7063014918721515,2025-12-22 15:19:30.262601,2025-12-22 15:23:05.229099,0 days 00:03:34.966498,16,512,0.15499986192876106,5,3,0.00017267890825824414,2.7647135606460075e-07,0.755136942054213,0.7063014918721515,0.3764526844024658,PRUNED
185,0.7103202846970177,2025-12-22 15:23:05.229284,2025-12-22 15:26:32.200548,0 days 00:03:26.971264,16,512,0.16718186272166957,3,2,0.0014700860524471911,6.443692677201951e-05,0.7669069230968002,0.7103202846970177,0.41449975967407227,PRUNED
186,0.6980874316935032,2025-12-22 15:26:32.200735,2025-12-22 15:30:06.815506,0 days 00:03:34.614771,16,512,0.14190267659402664,5,2,0.00024271676358105833,1.2940844605772172e-08,0.7560322510929289,0.6980874316935032,0.38576045632362366,PRUNED
187,0.7078922040418557,2025-12-22 15:30:06.815692,2025-12-22 15:33:52.941306,0 days 00:03:46.125614,16,128,0.22536824450673595,3,2,0.0004080653985100619,5.129808834332399e-07,0.7613359807935804,0.7078922040418557,0.39927831292152405,PRUNED
188,0.729961832060577,2025-12-22 15:33:52.941491,2025-12-22 15:40:50.680960,0 days 00:06:57.739469,16,256,0.1821310424094744,3,2,0.0026284997581878483,1.2950867981761397e-06,0.7860927879612207,0.729961832060577,0.3655381500720978,PRUNED
189,0.7009995654058662,2025-12-22 15:40:50.681145,2025-12-22 15:44:23.564104,0 days 00:03:32.882959,16,512,0.09510973628903839,3,3,0.0009229601076537592,1.850609665165781e-08,0.7559541427937165,0.7009995654058662,0.3231254518032074,PRUNED
190,0.7095914742446332,2025-12-22 15:44:23.564299,2025-12-22 15:47:52.505505,0 days 00:03:28.941206,16,512,0.20423419630478723,7,2,0.001119653800516919,0.0026182904358244244,0.7599485307417821,0.7095914742446332,0.38678815960884094,PRUNED
191,0.706039076376072,2025-12-22 15:47:52.505690,2025-12-22 15:51:21.658559,0 days 00:03:29.152869,16,512,0.1907315443086631,5,2,0.000794195156931805,0.0005483630297266329,0.7630481969315771,0.706039076376072,0.3797142505645752,PRUNED
192,0.7047051309341638,2025-12-22 15:51:21.658746,2025-12-22 15:54:52.858852,0 days 00:03:31.200106,16,512,0.20997734957223005,5,2,0.0005982114384204415,6.848670941647129e-07,0.7578733752886484,0.7047051309341638,0.359910249710083,PRUNED
193,0.7072477498810816,2025-12-22 15:54:52.859037,2025-12-22 15:58:26.910360,0 days 00:03:34.051323,16,512,0.0008674266232644146,5,2,0.0009881005333325745,3.07600976926361e-08,0.7595550528434944,0.7072477498810816,0.36172768473625183,PRUNED
194,0.7100753941050654,2025-12-22 15:58:26.910543,2025-12-22 16:02:02.628966,0 days 00:03:35.718423,16,512,0.17689858847084808,3,2,0.0012234607369245717,3.6608989405601345e-07,0.7619275190220136,0.7100753941050654,0.37283551692962646,PRUNED
195,0.6995924238786733,2025-12-22 16:02:02.629151,2025-12-22 16:05:32.210765,0 days 00:03:29.581614,32,128,0.18767591372419948,5,2,5.492196050278415e-05,8.183043216968496e-07,0.7492482810301369,0.6995924238786733,0.3890593349933624,PRUNED
196,0.7091727897601158,2025-12-22 16:05:32.210964,2025-12-22 16:09:08.966552,0 days 00:03:36.755588,16,512,0.2366308027457962,5,2,0.0016807370222627943,2.5958100965416593e-07,0.7631312971145736,0.7091727897601158,0.4672172963619232,PRUNED
197,0.702407545296104,2025-12-22 16:09:08.966741,2025-12-22 16:12:35.698670,0 days 00:03:26.731929,16,512,0.10169625686987326,3,2,0.0010774547096085788,4.4860149967662444e-07,0.7518381877934934,0.702407545296104,0.5731244087219238,PRUNED
198,0.7093917501742953,2025-12-22 16:12:35.698863,2025-12-22 16:16:12.003600,0 days 00:03:36.304737,16,512,0.016018789197025114,3,2,0.0023118222545025443,5.472913637161842e-07,0.7638075505472278,0.7093917501742953,0.46257323026657104,PRUNED
199,0.7115104419616238,2025-12-22 16:16:12.003793,2025-12-22 16:19:40.970305,0 days 00:03:28.966512,16,128,0.21905118226314024,3,2,0.001330791196825557,6.000694017129626e-08,0.7640970798067143,0.7115104419616238,0.397137850522995,PRUNED
