number,value,datetime_start,datetime_complete,duration,params_batch_size,params_cls_weight,params_dropout,params_hidden_dim,params_lr,params_n_heads,params_n_layers,params_weight_decay,state
28,0.5472498904275028,2025-12-23 03:52:02.322019,2025-12-23 03:52:28.412954,0 days 00:00:26.090935,16,0.12111448615270845,0.07209919122617259,768,7.120165277328647e-05,8,3,0.0007367976739779953,COMPLETE
29,0.541662477167184,2025-12-23 03:52:28.413219,2025-12-23 03:52:50.136112,0 days 00:00:21.722893,16,0.2190480221722219,0.14977216952944022,768,4.112208495306855e-05,8,4,2.4922650275885474e-06,COMPLETE
30,0.5493711052825031,2025-12-23 03:52:50.136381,2025-12-23 03:53:09.694946,0 days 00:00:19.558565,16,0.15024605247921421,0.05047750537236525,768,2.5414417341132072e-05,8,3,1.6399269755035024e-05,COMPLETE
31,0.34383556041039076,2025-12-23 03:53:09.695272,2025-12-23 03:53:10.430572,0 days 00:00:00.735300,64,0.28649586113322595,0.09509167787892636,384,0.00025727626499655337,8,3,0.0001891525193352971,PRUNED
32,0.3472883765472243,2025-12-23 03:53:10.430730,2025-12-23 03:53:11.821680,0 days 00:00:01.390950,16,0.12173609104796124,0.16561503720107631,768,0.00018318935497832193,4,4,0.0016930697629136517,PRUNED
33,0.3044459264320467,2025-12-23 03:53:11.821850,2025-12-23 03:53:12.411410,0 days 00:00:00.589560,128,0.2522217655682535,0.3648571404180592,512,0.0006578973966999168,8,1,0.0038501475184827437,PRUNED
34,0.5615611050570534,2025-12-23 03:53:12.411571,2025-12-23 03:53:25.686972,0 days 00:00:13.275401,32,0.16205307426905927,0.23959958223218608,384,0.00013684638310750062,4,2,4.424075904181064e-07,COMPLETE
35,0.5487928921677908,2025-12-23 03:53:25.687239,2025-12-23 03:53:37.120062,0 days 00:00:11.432823,32,0.15710548170399766,0.26162157147465925,384,0.00011411758724499309,4,2,6.098354622642072e-07,COMPLETE
36,0.5521292786485735,2025-12-23 03:53:37.120357,2025-12-23 03:53:46.828618,0 days 00:00:09.708261,32,0.1109735653164356,0.1981116356518737,768,6.55790857969264e-05,4,3,2.952671661555619e-08,COMPLETE
37,0.19419951918648704,2025-12-23 03:53:46.828898,2025-12-23 03:53:47.565552,0 days 00:00:00.736654,32,0.20187806961956534,0.2994344699247693,256,4.101618706572704e-05,8,4,1.8392858437907155e-07,PRUNED
38,0.3966313145906582,2025-12-23 03:53:47.565711,2025-12-23 03:53:48.184585,0 days 00:00:00.618874,32,0.3569802855591084,0.1499230324751535,512,0.0001557031090181892,4,2,4.426863020687604e-07,PRUNED
39,0.5467445040026573,2025-12-23 03:53:48.184740,2025-12-23 03:54:02.637137,0 days 00:00:14.452397,16,0.13154825447074303,0.029622467381389413,256,9.449157620438922e-05,8,3,7.077453901869855e-08,COMPLETE
40,-0.17853474021838628,2025-12-23 03:54:02.637430,2025-12-23 03:54:03.222923,0 days 00:00:00.585493,64,0.24417727596105834,0.21567663447066782,384,3.2189453091304804e-05,4,2,1.3586558082794563e-05,PRUNED
41,0.45179808221523143,2025-12-23 03:54:03.223082,2025-12-23 03:54:05.388519,0 days 00:00:02.165437,32,0.11173822280068335,0.1891010308291342,768,6.562584355843238e-05,4,3,1.6743461136735438e-08,PRUNED
42,0.34597070895881105,2025-12-23 03:54:05.388698,2025-12-23 03:54:06.199700,0 days 00:00:00.811002,32,0.11027426116251228,0.2422910534043587,768,1.5892752740210312e-05,4,3,2.8052480214465684e-09,PRUNED
43,0.3605220375890042,2025-12-23 03:54:06.199847,2025-12-23 03:54:07.183295,0 days 00:00:00.983448,32,0.16703302949403084,0.2479048747848225,768,0.00016759795533818425,4,4,4.910668411473664e-08,PRUNED
44,0.40093579000018287,2025-12-23 03:54:07.183446,2025-12-23 03:54:08.053124,0 days 00:00:00.869678,32,0.14482268225051673,0.18957893267675768,768,0.00023394814545000297,4,3,5.301734249732704e-08,PRUNED
45,0.38493636029103284,2025-12-23 03:54:08.053284,2025-12-23 03:54:08.806296,0 days 00:00:00.753012,32,0.11813203508825716,0.28290197722330307,512,6.254371320396374e-05,4,3,2.5726401667052138e-06,PRUNED
46,0.40750449340190825,2025-12-23 03:54:08.806452,2025-12-23 03:54:09.661344,0 days 00:00:00.854892,32,0.17527185250781682,0.13366439723178467,768,4.247787655309845e-05,4,3,1.0698959404303813e-06,PRUNED
47,0.5481623142428421,2025-12-23 03:54:09.661499,2025-12-23 03:54:26.454283,0 days 00:00:16.792784,16,0.19186131832653766,0.0846703973199681,256,8.362136285017049e-05,8,2,5.353129931725651e-05,COMPLETE
48,0.345928977069063,2025-12-23 03:54:26.454547,2025-12-23 03:54:27.147613,0 days 00:00:00.693066,64,0.10756131109216736,0.16982583943789556,384,0.00013095914519385715,4,3,4.479877334244713e-10,PRUNED
49,0.5086972889818306,2025-12-23 03:54:27.147765,2025-12-23 03:54:31.770847,0 days 00:00:04.623082,32,0.132180023456851,0.20715284601261874,768,0.00021150168547451578,4,1,2.621139265977336e-07,PRUNED
50,0.34114683778128874,2025-12-23 03:54:31.771009,2025-12-23 03:54:32.577551,0 days 00:00:00.806542,16,0.15601796697642578,0.3709564991357947,384,3.2463191778485606e-05,8,2,0.0002850061106517915,PRUNED
51,0.23137567419165692,2025-12-23 03:54:32.577715,2025-12-23 03:54:33.279553,0 days 00:00:00.701838,128,0.4521594127232333,0.2270196776469438,384,0.00034554700718832814,4,1,0.008952415615687832,PRUNED
52,-0.14260037928453909,2025-12-23 03:54:33.279716,2025-12-23 03:54:33.835439,0 days 00:00:00.555723,128,0.3244623606312295,0.2695881875510201,384,0.00010007352565133607,4,1,0.0009001928073566792,PRUNED
53,0.1391795050427026,2025-12-23 03:54:33.835602,2025-12-23 03:54:34.350103,0 days 00:00:00.514501,128,0.2518882044028959,0.24615744626784614,384,0.0002752319509810703,4,1,0.0024476033480075577,PRUNED
54,0.19910112944887656,2025-12-23 03:54:34.350255,2025-12-23 03:54:34.876280,0 days 00:00:00.526025,128,0.6782503655424406,0.31528348974386144,384,0.00018343437833696615,4,1,6.40122553112171e-05,PRUNED
55,0.008003235177952229,2025-12-23 03:54:34.876438,2025-12-23 03:54:35.426564,0 days 00:00:00.550126,128,0.5199650621028447,0.34847753067713794,384,0.00011990346709070296,4,1,9.782736935184087e-08,PRUNED
56,0.18739300091081199,2025-12-23 03:54:35.426723,2025-12-23 03:54:37.076229,0 days 00:00:01.649506,128,0.18516682741960244,0.12752420064117953,768,0.0005178699656297316,4,3,0.0004401727666854535,PRUNED
57,0.5513893506787191,2025-12-23 03:54:37.076413,2025-12-23 03:54:50.448808,0 days 00:00:13.372395,16,0.10018177999472236,0.20518639439499567,512,8.367885783691509e-05,4,3,1.3076788311702552e-05,COMPLETE
58,0.4081388116704453,2025-12-23 03:54:50.449084,2025-12-23 03:54:51.443025,0 days 00:00:00.993941,16,0.1012047361164182,0.2132802397302314,512,7.6072575219914e-05,4,3,1.4748324812064606e-05,PRUNED
59,0.5319012805027208,2025-12-23 03:54:51.443187,2025-12-23 03:54:58.725346,0 days 00:00:07.282159,16,0.1199578055055653,0.18385066002340072,512,5.2116378568956775e-05,8,3,3.2261369201867098e-06,PRUNED
60,0.4682151102850069,2025-12-23 03:54:58.725509,2025-12-23 03:55:00.643728,0 days 00:00:01.918219,16,0.8656266697161871,0.024043372271746424,512,8.540052186636797e-05,4,3,8.329431757572156e-06,PRUNED
61,0.559105679501426,2025-12-23 03:55:00.643893,2025-12-23 03:55:17.869212,0 days 00:00:17.225319,16,0.13145552518009176,0.19562578160512034,512,0.00010941955847813547,4,3,2.674603931099263e-05,COMPLETE
62,0.553922663389068,2025-12-23 03:55:17.869504,2025-12-23 03:55:37.605418,0 days 00:00:19.735914,16,0.141958723640214,0.19990745873453483,512,0.00014091517884904674,4,3,0.00010554460945928719,COMPLETE
63,0.4761331976412721,2025-12-23 03:55:37.605685,2025-12-23 03:55:40.727697,0 days 00:00:03.122012,16,0.14544949923129621,0.16021116321139023,512,0.00013713009397818297,4,3,0.00015134285868319963,PRUNED
64,0.4116415334308027,2025-12-23 03:55:40.727853,2025-12-23 03:55:41.862508,0 days 00:00:01.134655,16,0.13061280593605124,0.19439368424674014,512,0.00010428483240890653,4,4,4.0792005490842154e-05,PRUNED
65,0.36935474896271947,2025-12-23 03:55:41.862661,2025-12-23 03:55:42.914553,0 days 00:00:01.051892,16,0.15750453102931558,0.1734318357827056,512,6.051859014139669e-05,8,3,8.842436468066706e-05,PRUNED
66,0.40129919752513526,2025-12-23 03:55:42.914714,2025-12-23 03:55:44.011163,0 days 00:00:01.096449,16,0.16793422750589215,0.2246076537271272,768,0.0001541757597914115,4,3,2.291887182024335e-08,PRUNED
